GID,PID,OFF,DEF,TYPE,DSEQ,LEN,QTR,MIN,SEC,PTSO,PTSD,DWN,YTG,YFOG,ZONE,PTS,FGXP,FKICKER,DIST,GOOD,SEAS,WEEK,DAY,V,H,STAD,TEMP,HUMD,WSPD,COND,SURF,COND2
503,81522,ATL,STL,FGXP,4,3,2,10,6,0,10,4,11,69,4,3,FG,JF-090,49,1,2001,17,SUN,ATL,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
873,142334,ATL,STL,FGXP,7,7,2,0,9,0,10,4,11,58,3,NA,FG,JF-090,60,0,2003,6,MN,ATL,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
2667,432268,ARI,STL,FGXP,10,3,2,13,57,0,0,4,3,96,5,3,FG,JF-090,22,1,2010,1,SUN,ARI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
3088,501431,ARI,STL,FGXP,8,3,4,4,12,20,20,4,4,96,5,3,FG,JF-090,22,1,2011,12,SUN,ARI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
3088,501319,ARI,STL,FGXP,6,3,1,0,39,0,7,4,10,89,5,3,FG,JF-090,29,1,2011,12,SUN,ARI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
3088,501373,ARI,STL,FGXP,8,4,3,9,42,3,10,4,6,81,5,3,FG,JF-090,37,1,2011,12,SUN,ARI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
184,29978,STL,NO,FGXP,10,3,2,0,4,7,21,4,10,90,5,3,FG,JH-040,28,1,2000,13,SUN,NO,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
173,28122,STL,WAS,FGXP,11,5,1,10,26,0,0,4,8,88,5,3,FG,JH-040,30,1,2000,12,MN,WAS,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
173,28169,STL,WAS,FGXP,14,5,2,6,50,10,3,4,16,75,4,3,FG,JH-040,43,1,2000,12,MN,WAS,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1509,245785,WAS,STL,FGXP,8,5,2,15,0,7,0,4,1,73,4,NA,FG,JH-040,45,0,2005,13,SUN,WAS,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1509,245817,WAS,STL,FGXP,9,5,2,3,16,7,7,4,20,80,5,3,FG,JH-040,38,1,2005,13,SUN,WAS,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1641,267192,DET,STL,FGXP,7,4,3,8,12,17,23,4,2,98,5,3,FG,JH-090,20,1,2006,4,SUN,DET,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1641,267108,DET,STL,FGXP,7,6,1,4,54,0,6,4,7,89,5,3,FG,JH-090,29,1,2006,4,SUN,DET,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
385,62384,CAR,STL,FGXP,2,3,2,0,4,7,31,1,10,65,4,NA,FG,JK-020,53,0,2001,9,SUN,CAR,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1047,170636,CAR,STL,FGXP,11,4,5,9,42,23,23,4,16,73,4,NA,FG,JK-020,45,0,2003,19,SAT,CAR,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1047,170600,CAR,STL,FGXP,4,5,4,6,34,23,12,4,17,65,4,NA,FG,JK-020,53,0,2003,19,SAT,CAR,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1047,170577,CAR,STL,FGXP,13,7,3,0,50,13,12,4,3,84,5,3,FG,JK-020,34,1,2003,19,SAT,CAR,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1047,170536,CAR,STL,FGXP,9,5,2,1,12,7,9,4,13,73,4,3,FG,JK-020,45,1,2003,19,SAT,CAR,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1047,170557,CAR,STL,FGXP,7,6,3,7,51,10,12,4,1,66,4,3,FG,JK-020,52,1,2003,19,SAT,CAR,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1856,301760,CAR,STL,FGXP,8,5,2,13,21,7,7,4,11,71,4,NA,FG,JK-020,47,0,2007,1,SUN,CAR,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1856,301878,CAR,STL,FGXP,9,4,4,1,8,24,13,4,7,85,5,3,FG,JK-020,32,1,2007,1,SUN,CAR,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1856,301839,CAR,STL,FGXP,8,4,4,15,0,14,13,4,2,83,5,3,FG,JK-020,34,1,2007,1,SUN,CAR,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
2763,448090,CAR,STL,FGXP,7,5,2,0,42,0,10,4,6,74,4,3,FG,JK-020,44,1,2010,8,SUN,CAR,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
3025,490933,NO,STL,FGXP,7,5,1,4,8,0,0,4,5,69,4,NA,FG,JK-020,49,0,2011,8,SUN,NO,STL,EdwardJonesDome,60,,,Dome,Synthetic,Clean
142,23096,CAR,STL,FGXP,10,2,3,9,55,13,10,4,6,94,5,3,FG,JN-060,24,1,2000,10,SN,CAR,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
142,23020,CAR,STL,FGXP,7,5,1,11,4,0,0,4,10,83,5,3,FG,JN-060,35,1,2000,10,SN,CAR,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
142,23049,CAR,STL,FGXP,7,3,1,0,16,3,7,4,19,72,4,3,FG,JN-060,45,1,2000,10,SN,CAR,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
142,23158,CAR,STL,FGXP,13,6,4,0,46,24,24,4,6,72,4,3,FG,JN-060,46,1,2000,10,SN,CAR,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1554,253145,SF,STL,FGXP,3,3,2,0,4,14,20,1,10,62,4,3,FG,JN-060,56,1,2005,16,SUN,SF,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1760,286375,SF,STL,FGXP,13,6,4,4,0,14,13,4,1,93,5,3,FG,JN-060,24,1,2006,12,SUN,SF,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1877,305162,SF,STL,FGXP,4,5,4,3,28,14,16,4,6,78,4,3,FG,JN-060,40,1,2007,2,SUN,SF,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
2352,381401,SF,STL,FGXP,7,5,1,2,5,0,0,4,10,70,4,3,FG,JN-060,48,1,2008,16,SUN,SF,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
2078,337542,PIT,STL,FGXP,13,3,2,15,0,7,7,4,2,97,5,3,FG,JR-110,21,1,2007,16,TN,PIT,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
2078,337642,PIT,STL,FGXP,12,5,4,4,43,31,24,4,1,89,5,3,FG,JR-110,29,1,2007,16,TN,PIT,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
2885,468009,SF,STL,FGXP,6,4,3,0,37,14,15,4,4,84,5,NA,FG,JR-110,34,0,2010,16,SUN,SF,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
2885,468031,SF,STL,FGXP,7,5,4,5,46,14,22,4,4,71,4,3,FG,JR-110,47,1,2010,16,SUN,SF,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1432,233304,JAC,STL,FGXP,6,5,4,9,30,21,24,4,4,74,4,NA,FG,JS-110,44,0,2005,8,SUN,JAC,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1432,233230,JAC,STL,FGXP,4,5,2,9,41,7,14,4,8,69,4,NA,FG,JS-110,49,0,2005,8,SUN,JAC,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
215,34989,STL,MIN,FGXP,13,2,2,1,13,17,7,4,1,99,5,3,FG,JW-330,19,1,2000,15,SUN,MIN,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
68,10953,STL,SD,FGXP,10,3,4,15,0,47,17,4,2,98,5,3,FG,JW-330,20,1,2000,5,SUN,SD,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
68,10867,STL,SD,FGXP,8,3,2,15,0,17,3,4,3,97,5,3,FG,JW-330,21,1,2000,5,SUN,SD,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
42,6741,STL,SF,FGXP,9,3,4,15,0,24,17,4,7,93,5,3,FG,JW-330,25,1,2000,3,SUN,SF,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
215,34962,STL,MIN,FGXP,8,4,2,13,52,14,0,4,2,92,5,3,FG,JW-330,26,1,2000,15,SUN,MIN,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
68,10905,STL,SD,FGXP,7,3,2,0,4,27,10,1,10,88,5,3,FG,JW-330,31,1,2000,5,SUN,SD,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
68,10929,STL,SD,FGXP,5,3,3,9,45,37,17,4,14,85,5,3,FG,JW-330,33,1,2000,5,SUN,SD,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
42,6639,STL,SF,FGXP,7,3,1,14,29,0,7,4,5,71,4,3,FG,JW-330,47,1,2000,3,SUN,SF,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
68,10826,STL,SD,FGXP,6,6,1,12,34,0,0,4,2,67,4,3,FG,JW-330,51,1,2000,5,SUN,SD,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
355,57481,STL,NO,FGXP,8,10,1,4,20,14,3,4,9,78,4,NA,FG,JW-330,40,0,2001,7,SUN,NO,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
503,81615,STL,ATL,FGXP,6,5,4,3,13,31,13,4,4,76,4,NA,FG,JW-330,42,0,2001,17,SUN,ATL,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
517,83728,STL,PHI,FGXP,7,6,2,9,50,10,3,4,7,65,4,NA,FG,JW-330,53,0,2001,20,SUN,PHI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
444,72012,STL,SF,FGXP,11,5,3,3,9,21,7,4,1,96,5,3,FG,JW-330,22,1,2001,13,SUN,SF,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
417,67615,STL,TB,FGXP,9,3,2,0,2,6,10,1,6,94,5,3,FG,JW-330,24,1,2001,11,MN,TB,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
503,81485,STL,ATL,FGXP,4,4,1,10,7,0,0,4,4,94,5,3,FG,JW-330,24,1,2001,17,SUN,ATL,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
328,53178,STL,NYG,FGXP,7,3,2,0,11,6,7,4,3,93,5,3,FG,JW-330,25,1,2001,5,SUN,NYG,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
385,62379,STL,CAR,FGXP,16,4,2,0,37,28,0,4,7,93,5,3,FG,JW-330,25,1,2001,9,SUN,CAR,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
515,83420,STL,GB,FGXP,8,3,2,0,25,21,10,4,6,91,5,3,FG,JW-330,27,1,2001,19,SUN,GB,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
517,83713,STL,PHI,FGXP,9,3,1,1,9,7,3,4,5,91,5,3,FG,JW-330,27,1,2001,20,SUN,PHI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
328,53112,STL,NYG,FGXP,11,3,1,8,1,0,7,4,7,90,5,3,FG,JW-330,28,1,2001,5,SUN,NYG,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
328,53131,STL,NYG,FGXP,7,7,1,0,51,3,7,4,15,85,5,3,FG,JW-330,33,1,2001,5,SUN,NYG,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
385,62431,STL,CAR,FGXP,9,4,4,11,38,45,14,4,16,83,5,3,FG,JW-330,35,1,2001,9,SUN,CAR,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
444,72033,STL,SF,FGXP,4,3,4,10,13,24,7,4,15,79,4,3,FG,JW-330,39,1,2001,13,SUN,SF,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
517,83742,STL,PHI,FGXP,7,6,2,3,58,10,10,4,6,79,4,3,FG,JW-330,39,1,2001,20,SUN,PHI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
517,83773,STL,PHI,FGXP,12,5,3,8,6,13,17,4,14,77,4,3,FG,JW-330,41,1,2001,20,SUN,PHI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
417,67592,STL,TB,FGXP,10,5,2,5,11,3,7,4,19,76,4,3,FG,JW-330,42,1,2001,11,MN,TB,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
417,67542,STL,TB,FGXP,10,3,1,11,6,0,0,4,10,74,4,3,FG,JW-330,44,1,2001,11,MN,TB,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
355,57533,STL,NO,FGXP,8,6,2,1,32,21,6,4,10,64,4,3,FG,JW-330,54,1,2001,7,SUN,NO,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
548,88796,STL,NYG,FGXP,9,5,2,14,17,0,3,4,4,83,5,NA,FG,JW-330,35,0,2002,2,SUN,NYG,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
576,93512,STL,DAL,FGXP,9,5,4,1,32,10,10,4,9,69,4,NA,FG,JW-330,49,0,2002,4,SUN,DAL,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
741,120609,STL,ARI,FGXP,6,3,1,11,57,0,0,4,8,92,5,3,FG,JW-330,26,1,2002,15,SN,ARI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
741,120760,STL,ARI,FGXP,5,3,4,0,23,27,28,1,8,92,5,3,FG,JW-330,26,1,2002,15,SN,ARI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
576,93466,STL,DAL,FGXP,15,2,3,2,7,7,7,4,3,91,5,3,FG,JW-330,27,1,2002,4,SUN,DAL,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
619,100543,STL,SEA,FGXP,14,3,2,7,14,7,0,4,10,87,5,3,FG,JW-330,31,1,2002,7,SUN,SEA,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
741,120726,STL,ARI,FGXP,7,5,4,11,37,24,21,4,14,81,5,3,FG,JW-330,37,1,2002,15,SN,ARI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
774,126071,STL,SF,FGXP,10,3,3,1,50,0,17,4,18,79,4,3,FG,JW-330,39,1,2002,17,MN,SF,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
619,100570,STL,SEA,FGXP,10,3,2,0,29,10,7,4,10,73,4,3,FG,JW-330,45,1,2002,7,SUN,SEA,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
619,100606,STL,SEA,FGXP,4,11,3,3,34,20,14,4,19,71,4,3,FG,JW-330,47,1,2002,7,SUN,SEA,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
842,137296,STL,ARI,FGXP,12,5,3,1,57,23,13,4,10,79,4,NA,FG,JW-330,39,0,2003,4,SUN,ARI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1047,170642,STL,CAR,FGXP,6,5,5,6,52,23,23,4,7,65,4,NA,FG,JW-330,53,0,2003,19,SAT,CAR,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1047,170489,STL,CAR,FGXP,11,3,1,5,37,0,0,4,2,98,5,3,FG,JW-330,20,1,2003,19,SAT,CAR,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
842,137247,STL,ARI,FGXP,13,5,2,7,50,14,0,4,6,94,5,3,FG,JW-330,24,1,2003,4,SUN,ARI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1047,170523,STL,CAR,FGXP,8,4,2,7,2,6,7,4,3,94,5,3,FG,JW-330,24,1,2003,19,SAT,CAR,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1023,166702,STL,CIN,FGXP,9,4,2,4,43,7,7,4,1,92,5,3,FG,JW-330,26,1,2003,16,SUN,CIN,STL,EdwardJonesDome,57,,,Dome,Synthetic,Clean
1047,170505,STL,CAR,FGXP,6,4,2,13,30,3,0,4,5,92,5,3,FG,JW-330,26,1,2003,19,SAT,CAR,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
928,151317,STL,BAL,FGXP,7,4,4,1,45,30,22,4,8,91,5,3,FG,JW-330,27,1,2003,10,SN,BAL,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
814,132783,STL,SF,FGXP,4,3,5,13,4,24,24,1,10,90,5,3,FG,JW-330,28,1,2003,2,SUN,SF,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
873,142290,STL,ATL,FGXP,10,4,1,1,21,0,0,4,3,90,5,3,FG,JW-330,28,1,2003,6,MN,ATL,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
974,158772,STL,MIN,FGXP,11,5,1,5,45,7,0,4,10,90,5,3,FG,JW-330,28,1,2003,13,SUN,MIN,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
814,132761,STL,SF,FGXP,14,4,4,3,24,21,17,4,11,89,5,3,FG,JW-330,29,1,2003,2,SUN,SF,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
842,137281,STL,ARI,FGXP,13,4,3,7,21,20,7,4,3,87,5,3,FG,JW-330,31,1,2003,4,SUN,ARI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1004,163725,STL,SEA,FGXP,12,5,4,14,23,21,15,4,1,85,5,3,FG,JW-330,33,1,2003,15,SUN,SEA,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1047,170623,STL,CAR,FGXP,5,3,4,0,3,20,23,1,10,85,5,3,FG,JW-330,33,1,2003,19,SAT,CAR,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
873,142398,STL,ATL,FGXP,10,5,4,3,50,26,0,4,11,80,5,3,FG,JW-330,38,1,2003,6,MN,ATL,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
886,144504,STL,GB,FGXP,6,3,4,5,45,28,17,4,1,79,4,3,FG,JW-330,39,1,2003,7,SUN,GB,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
886,144511,STL,GB,FGXP,4,5,4,3,1,31,17,4,17,75,4,3,FG,JW-330,43,1,2003,7,SUN,GB,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
928,151296,STL,BAL,FGXP,4,6,4,9,14,24,22,4,2,72,4,3,FG,JW-330,46,1,2003,10,SN,BAL,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1004,163757,STL,SEA,FGXP,10,5,4,1,42,24,22,4,4,72,4,3,FG,JW-330,46,1,2003,15,SUN,SEA,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
928,151305,STL,BAL,FGXP,4,12,4,5,37,27,22,4,6,69,4,3,FG,JW-330,48,1,2003,10,SN,BAL,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
928,151284,STL,BAL,FGXP,7,5,4,14,57,21,22,4,2,69,4,3,FG,JW-330,49,1,2003,10,SN,BAL,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1023,166752,STL,CIN,FGXP,10,5,3,3,30,17,10,4,9,68,4,3,FG,JW-330,50,1,2003,16,SUN,CIN,STL,EdwardJonesDome,57,,,Dome,Synthetic,Clean
974,158827,STL,MIN,FGXP,4,3,2,0,4,17,17,1,10,67,4,3,FG,JW-330,51,1,2003,13,SUN,MIN,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1047,170549,STL,CAR,FGXP,8,5,3,11,30,9,10,4,6,67,4,3,FG,JW-330,51,1,2003,19,SAT,CAR,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
842,137266,STL,ARI,FGXP,3,3,2,0,3,17,7,1,10,65,4,3,FG,JW-330,53,1,2003,4,SUN,ARI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1140,185648,STL,TB,FGXP,9,5,4,1,14,28,21,4,1,74,4,NA,FG,JW-330,44,0,2004,6,MN,TB,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1292,210389,STL,PHI,FGXP,10,5,2,6,36,7,7,4,4,75,4,NA,FG,JW-330,44,0,2004,16,MN,PHI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1140,185581,STL,TB,FGXP,4,3,2,0,3,14,14,1,2,62,4,NA,FG,JW-330,56,0,2004,6,MN,TB,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1065,173506,STL,ARI,FGXP,14,5,3,5,55,6,3,4,4,96,5,3,FG,JW-330,22,1,2004,1,SUN,ARI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1192,194139,STL,SEA,FGXP,11,4,4,0,30,20,12,4,2,95,5,3,FG,JW-330,23,1,2004,10,SUN,SEA,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1065,173480,STL,ARI,FGXP,11,4,2,2,43,3,3,4,8,90,5,3,FG,JW-330,28,1,2004,1,SUN,ARI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1292,210410,STL,PHI,FGXP,14,4,2,0,46,7,7,4,4,90,5,3,FG,JW-330,28,1,2004,16,MN,PHI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1240,201895,STL,SF,FGXP,14,3,1,4,46,0,0,4,11,89,5,3,FG,JW-330,29,1,2004,13,SUN,SF,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1292,210474,STL,PHI,FGXP,8,4,4,5,28,17,7,4,11,89,5,3,FG,JW-330,29,1,2004,16,MN,PHI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1305,212662,STL,NYJ,FGXP,6,3,5,3,6,29,29,1,10,87,5,3,FG,JW-330,31,1,2004,17,SUN,NYJ,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1192,194023,STL,SEA,FGXP,11,4,2,12,22,14,0,4,18,82,5,3,FG,JW-330,36,1,2004,10,SUN,SEA,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1192,194076,STL,SEA,FGXP,8,5,3,9,37,17,6,4,11,71,4,3,FG,JW-330,47,1,2004,10,SUN,SEA,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1065,173459,STL,ARI,FGXP,7,6,2,11,27,0,0,4,3,68,4,3,FG,JW-330,50,1,2004,1,SUN,ARI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1240,201951,STL,SF,FGXP,9,5,2,0,50,10,3,4,5,67,4,3,FG,JW-330,52,1,2004,13,SUN,SF,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1240,202007,STL,SF,FGXP,16,4,4,6,48,13,6,4,3,67,4,3,FG,JW-330,52,1,2004,13,SUN,SF,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1095,178274,STL,NO,FGXP,10,5,2,11,13,7,3,4,9,65,4,3,FG,JW-330,53,1,2004,3,SUN,NO,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1419,231076,STL,NO,FGXP,5,4,1,9,43,0,7,4,7,69,4,NA,FG,JW-330,48,0,2005,7,SUN,NO,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1539,250620,STL,PHI,FGXP,12,2,1,8,57,0,0,4,5,92,5,3,FG,JW-330,26,1,2005,15,SUN,PHI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1539,250712,STL,PHI,FGXP,6,3,3,8,33,13,7,4,8,90,5,3,FG,JW-330,28,1,2005,15,SUN,PHI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1475,240258,STL,ARI,FGXP,10,4,4,3,39,17,24,4,5,86,5,3,FG,JW-330,32,1,2005,11,SUN,ARI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1391,226621,STL,SEA,FGXP,10,6,4,4,0,28,37,4,17,78,4,3,FG,JW-330,40,1,2005,5,SUN,SEA,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1432,233256,STL,JAC,FGXP,8,3,2,0,5,14,14,4,11,77,4,3,FG,JW-330,41,1,2005,8,SUN,JAC,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1363,221962,STL,TEN,FGXP,8,5,2,8,0,7,10,4,20,72,4,3,FG,JW-330,46,1,2005,3,SUN,TEN,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1475,240124,STL,ARI,FGXP,4,5,1,7,40,0,0,4,5,71,4,3,FG,JW-330,47,1,2005,11,SUN,ARI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1554,253079,STL,SF,FGXP,13,6,1,8,1,0,7,4,18,68,4,3,FG,JW-330,50,1,2005,16,SUN,SF,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1554,253128,STL,SF,FGXP,4,5,2,3,38,17,7,4,5,67,4,3,FG,JW-330,51,1,2005,16,SUN,SF,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1539,250671,STL,PHI,FGXP,7,6,2,6,19,10,7,4,8,65,4,3,FG,JW-330,53,1,2005,15,SUN,PHI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1821,296182,STL,WAS,FGXP,9,3,4,0,4,31,31,4,6,77,4,NA,FG,JW-330,41,0,2006,16,SUN,WAS,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1592,259222,STL,DEN,FGXP,4,5,1,0,25,3,0,4,26,74,4,NA,FG,JW-330,44,0,2006,1,SUN,DEN,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1641,267257,STL,DET,FGXP,4,5,4,0,52,41,34,4,2,71,4,NA,FG,JW-330,47,0,2006,4,SUN,DET,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1794,291772,STL,CHI,FGXP,7,3,2,0,3,13,14,4,17,70,4,NA,FG,JW-330,48,0,2006,14,MN,CHI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1641,267099,STL,DET,FGXP,7,3,1,8,24,3,0,4,1,99,5,3,FG,JW-330,19,1,2006,4,SUN,DET,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1821,296153,STL,WAS,FGXP,14,4,4,8,1,28,28,4,3,97,5,3,FG,JW-330,21,1,2006,16,SUN,WAS,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1592,259325,STL,DEN,FGXP,8,4,4,6,28,15,10,4,6,94,5,3,FG,JW-330,24,1,2006,1,SUN,DEN,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1760,286287,STL,SF,FGXP,14,2,2,6,31,0,0,4,1,94,5,3,FG,JW-330,24,1,2006,12,SUN,SF,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1592,259212,STL,DEN,FGXP,15,4,1,3,48,0,0,4,7,93,5,3,FG,JW-330,26,1,2006,1,SUN,DEN,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1764,286913,STL,ARI,FGXP,13,5,1,1,7,0,7,4,2,91,5,3,FG,JW-330,27,1,2006,13,SUN,ARI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1592,259238,STL,DEN,FGXP,4,4,2,10,28,6,0,4,4,89,5,3,FG,JW-330,29,1,2006,1,SUN,DEN,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1764,287005,STL,ARI,FGXP,7,7,4,14,37,10,24,4,12,82,5,3,FG,JW-330,37,1,2006,13,SUN,ARI,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1592,259230,STL,DEN,FGXP,7,6,2,13,27,3,0,4,6,80,5,3,FG,JW-330,38,1,2006,1,SUN,DEN,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1706,277659,STL,KC,FGXP,7,3,2,0,4,7,24,1,8,77,4,3,FG,JW-330,41,1,2006,9,SUN,KC,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
1641,267089,STL,DET,FGXP,7,5,1,12,36,0,0,4,3,76,4,3,FG,JW-330,42,1,2006,4,SUN,DET,STL,EdwardJonesDome,,,,Dome,Synthetic,Clean
